filename,width,height,class,xmin,ymin,xmax,ymax
CARDS_LIVINGROOM_B_T_frame_2045_jpg.rf.c46dd583e667adb4c9c94915b6993dd0.jpg,1280,720,hand,488,347,709,477
CHESS_COURTYARD_B_T_frame_2686_jpg.rf.b98fdb104d506b176131ae98571e1111.jpg,1280,720,hand,544,307,720,427
JENGA_LIVINGROOM_S_T_frame_1890_jpg.rf.584ea4b48840e15027ee511ada29f3f7.jpg,1280,720,hand,315,377,567,561
CDY_2034.jpg,2048,1365,grape,707.9936,648.03375,961.9456,988.05525
CHESS_OFFICE_S_B_frame_2667_jpg.rf.9141d916acd0b823272f0c40fbb5a702.jpg,1280,720,hand,693,652,883,719
JENGA_OFFICE_S_B_frame_1891_jpg.rf.fcec0d26c355fd628047743afd458b3a.jpg,1280,720,hand,924,429,1279,717
CARDS_COURTYARD_H_S_frame_0553_jpg.rf.006e2e47caa16ef2d9c66e0ed3788703.jpg,1280,720,hand,621,564,754,717
CARDS_OFFICE_B_S_frame_2229_jpg.rf.d1e649884ee1a3856dc2474afb22f3be.jpg,1280,720,hand,453,241,567,338
CARDS_COURTYARD_H_S_frame_0553_jpg.rf.006e2e47caa16ef2d9c66e0ed3788703.jpg,1280,720,hand,350,676,463,719
JENGA_COURTYARD_H_B_frame_0668_jpg.rf.6c373b2726439a2bfe0033b09c8cf45c.jpg,1280,720,hand,741,405,955,718
CHESS_COURTYARD_B_T_frame_2662_jpg.rf.c6422ab94817e545af75732b42978cd6.jpg,1280,720,hand,564,289,730,400
CHESS_COURTYARD_T_B_frame_1796_jpg.rf.0d7710c2da7bff94fab51adf8b99af5b.jpg,1280,720,hand,122,689,325,717
SVB_1939.jpg,2048,1365,grape,463.872,156.0195,594.944,226.9995
CDY_2038.jpg,2048,1365,grape,1595.259904,571.120095,1778.172928,708.567405
PUZZLE_COURTYARD_T_H_frame_0184_jpg.rf.2580f4596cf15470ad1c022c9de3a05c.jpg,1280,720,hand,226,595,582,718
CHESS_LIVINGROOM_H_T_frame_1395_jpg.rf.69c0b113f5c3cb1972129f8b975d15ad.jpg,1280,720,hand,957,360,1152,566
CARDS_COURTYARD_T_B_frame_0632_jpg.rf.06913e207dafb58134102b74341e64ec.jpg,1280,720,hand,147,602,433,716
PUZZLE_LIVINGROOM_H_S_frame_2471_jpg.rf.28ce320f8007c76994ae7ef4111690e1.jpg,1280,720,hand,717,178,910,355
PUZZLE_LIVINGROOM_S_H_frame_2462_jpg.rf.7d52476e3a0f43c258b0b982cb286f88.jpg,1280,720,hand,724,599,1082,718
PUZZLE_COURTYARD_S_B_frame_0827_jpg.rf.d35bef62a93120e1b55eda0343973dfb.jpg,1280,720,hand,470,404,746,659
JENGA_COURTYARD_T_S_frame_2011_jpg.rf.619db92e48d1263f7deae49ac71de601.jpg,1280,720,hand,638,610,837,713
CARDS_OFFICE_T_H_frame_1021_jpg.rf.8df06c4119187211722880eefbeb6c27.jpg,1280,720,hand,541,164,688,253
JENGA_LIVINGROOM_H_B_frame_2317_jpg.rf.c8c18393446febf9ce075182b809ce60.jpg,1280,720,hand,568,131,911,289
PUZZLE_OFFICE_S_T_frame_1056_jpg.rf.d4b64942e9b3557c50f9e4f3086f4dfd.jpg,1280,720,hand,689,325,783,469
CHESS_OFFICE_T_H_frame_0898_jpg.rf.cb4fa9a54b6b76dcbf4e04add9c2fb0d.jpg,1280,720,hand,515,609,783,716
JENGA_OFFICE_T_H_frame_0479_jpg.rf.c20b922fa76c927bc18c4b253c3bcab3.jpg,1280,720,hand,596,334,656,447
CARDS_OFFICE_H_T_frame_1308_jpg.rf.1a4e9b516b88600e209ab4002f0fe707.jpg,1280,720,hand,448,82,563,201
CARDS_OFFICE_H_T_frame_2046_jpg.rf.59b11220b8d3bc68fb25b33f66782b98.jpg,1280,720,hand,620,157,760,237
SVB_1942.jpg,2048,1365,grape,1048.098816,679.73451,1162.27072,970.03452
CARDS_OFFICE_S_B_frame_0788_jpg.rf.4d110e905423056b3b1802041dedebd6.jpg,1280,720,hand,340,326,490,441
CHESS_COURTYARD_T_B_frame_0984_jpg.rf.f466a99f23f7bf86c13d867f572a3132.jpg,1280,720,hand,554,672,766,718
PUZZLE_COURTYARD_T_H_frame_0773_jpg.rf.fcea8df086f959e318aba901ed945e90.jpg,1280,720,hand,618,337,1006,619
PUZZLE_LIVINGROOM_B_T_frame_1318_jpg.rf.d835803352856d42934647156c6b3ebd.jpg,1280,720,hand,626,638,881,718
CARDS_COURTYARD_H_S_frame_2412_jpg.rf.945d96fbec6c11bb9d8133103e54da0e.jpg,1280,720,hand,585,338,973,599
CARDS_COURTYARD_T_B_frame_2133_jpg.rf.d347038219cbf8ac19b10884b71177e4.jpg,1280,720,hand,192,593,498,718
CHESS_LIVINGROOM_T_H_frame_2387_jpg.rf.5bd25dd5d73cc94ed50fbe622a3bc73b.jpg,1280,720,hand,673,393,1175,719
JENGA_COURTYARD_B_H_frame_0150_jpg.rf.2063aab9d66ea57894c512e1ec06fc67.jpg,1280,720,hand,873,238,1022,463
CHESS_LIVINGROOM_S_B_frame_0635_jpg.rf.abe1c1a86860708e9325601da188a369.jpg,1280,720,hand,1,526,258,716
CSV_1902.jpg,2048,1365,grape,461.037568,531.62382,613.531648,665.51667
CARDS_OFFICE_B_S_frame_2224_jpg.rf.2682727c6a86d5ec763698aab5ca44c6.jpg,1280,720,hand,311,662,390,718
000000013893.jpg,427,640,orange,215.87,484.97,265.92,532.46
CHESS_OFFICE_T_H_frame_0239_jpg.rf.7b1025d3d7fe4e17d0669453760f4ba4.jpg,1280,720,hand,420,43,564,153
CARDS_OFFICE_H_T_frame_1316_jpg.rf.e307797e255116c5c5ccb1389d04295b.jpg,1280,720,hand,569,239,709,328
PUZZLE_COURTYARD_H_T_frame_2327_jpg.rf.5a5aabd1fde271ae5eed974a7b3ee8b9.jpg,1280,720,hand,649,450,861,683
SVB_1933.jpg,2048,1365,grape,947.75296,214.0709025,1084.444672,370.8725475
CHESS_OFFICE_B_S_frame_2585_jpg.rf.1bd9aa062c428b18ac9fe2fc1970dba0.jpg,1280,720,hand,693,494,1092,696
PUZZLE_LIVINGROOM_S_H_frame_1947_jpg.rf.7ac95d232783feb33142409b6a2640ef.jpg,1280,720,hand,3,563,285,718
JENGA_LIVINGROOM_B_H_frame_0820_jpg.rf.1c8ea3d68b2a933fa8ade22f5cf6205a.jpg,1280,720,hand,668,428,836,539
PUZZLE_COURTYARD_H_T_frame_0780_jpg.rf.3cd4c2eb90bb663c47fbe7fcb01e3699.jpg,1280,720,hand,5,571,182,709
JENGA_COURTYARD_H_B_frame_0290_jpg.rf.de81439322582adc28530232d91f12ac.jpg,1280,720,hand,599,318,872,682
PUZZLE_COURTYARD_B_S_frame_1860_jpg.rf.923415619ce5eeb97e6f38e04fa3ab1c.jpg,1280,720,hand,33,656,198,718
PUZZLE_COURTYARD_H_T_frame_0346_jpg.rf.70073d2069b0ccc3bfbd5940cd135c7b.jpg,1280,720,hand,457,301,563,465
CARDS_OFFICE_H_T_frame_0448_jpg.rf.58e3b7ef73d377bb67d45fd9c60cad43.jpg,1280,720,hand,546,182,686,279
CHESS_LIVINGROOM_H_T_frame_1618_jpg.rf.5eb952917b10d58bffc2d135157588a9.jpg,1280,720,hand,655,392,910,713
CHESS_OFFICE_B_S_frame_1027_jpg.rf.fe36468e1e4639bbaf3c39d3bdf077a5.jpg,1280,720,hand,323,291,502,503
CHESS_OFFICE_S_B_frame_0598_jpg.rf.575da8a3966d53006ccf5f4712eee025.jpg,1280,720,hand,647,0,845,120
CHESS_LIVINGROOM_H_T_frame_1563_jpg.rf.f59a8fc3d73427e3b01eb3fbb641da62.jpg,1280,720,hand,624,277,953,489
PUZZLE_OFFICE_B_H_frame_1803_jpg.rf.e24b7b6691babfbeeea47591a3b77fd6.jpg,1280,720,hand,5,189,182,391
JENGA_OFFICE_B_S_frame_2142_jpg.rf.c7381b0dbcb8b2b2b74d0f1995dfada1.jpg,1280,720,hand,298,90,795,458
PUZZLE_COURTYARD_H_T_frame_1723_jpg.rf.204feb068990aabac9edc5f2722242e5.jpg,1280,720,hand,711,428,951,602
JENGA_LIVINGROOM_S_T_frame_0685_jpg.rf.58477d7ee92e7e22970f7c90319da4cb.jpg,1280,720,hand,271,183,653,396
CHESS_LIVINGROOM_T_H_frame_1572_jpg.rf.762bbdf6989f47f0dbb6a8dba02e0bc7.jpg,1280,720,hand,752,140,897,262
PUZZLE_COURTYARD_H_T_frame_0361_jpg.rf.16a4d61c95fb7af87955be3c9501266c.jpg,1280,720,hand,394,672,575,717
JENGA_COURTYARD_B_H_frame_1395_jpg.rf.4c58be7adfb5558c2135a391b693ef76.jpg,1280,720,hand,440,381,586,503
CSV_1868.jpg,2048,1365,grape,448.9216,104.9685,636.928,314.9055
CHESS_LIVINGROOM_S_B_frame_1209_jpg.rf.a759d8d4120f24d48c3730c7a244ad1d.jpg,1280,720,hand,579,205,812,342
PUZZLE_LIVINGROOM_H_S_frame_0841_jpg.rf.9e2e36d031695b99e7d5ba55cefbfb0b.jpg,1280,720,hand,628,680,821,718
PUZZLE_COURTYARD_H_T_frame_0078_jpg.rf.ca4cae3ab0ca95163f5a4901ae57fc62.jpg,1280,720,hand,234,29,439,292
CARDS_COURTYARD_S_H_frame_2090_jpg.rf.f1fa49a7f16ed24d7408e8295e85d78f.jpg,1280,720,hand,541,682,739,718
SVB_1929.jpg,2048,1365,grape,632.098816,597.9771525,709.926912,791.1150975
CHESS_OFFICE_S_B_frame_2389_jpg.rf.d78975f7e40d13a6d5ce06a4d077eb27.jpg,1280,720,hand,454,0,696,68
PUZZLE_OFFICE_H_B_frame_2628_jpg.rf.d53959f5a14ba333dfb799f5baf1df35.jpg,1280,720,hand,12,312,264,490
JENGA_OFFICE_B_S_frame_1353_jpg.rf.9925c3b872a5a3557e9bc3c7905f412f.jpg,1280,720,hand,269,122,423,355
CHESS_COURTYARD_T_B_frame_1772_jpg.rf.e1f69135bb4c3c59c0d49bb0a046bbd5.jpg,1280,720,hand,614,408,792,523
CARDS_COURTYARD_B_T_frame_2334_jpg.rf.01b154efcde0bc432c14cd5fee7fd7a6.jpg,1280,720,hand,511,299,676,428
000000017108.jpg,480,640,banana,98.36,507.39,142.9,530.26
PUZZLE_LIVINGROOM_S_H_frame_1900_jpg.rf.c9dea0c3985b262d84da814788191e68.jpg,1280,720,hand,700,121,864,324
CARDS_LIVINGROOM_T_B_frame_0510_jpg.rf.5a375234c8423785821e0f78b6342c36.jpg,1280,720,hand,665,572,994,719
JENGA_OFFICE_H_T_frame_2007_jpg.rf.b7388551aa6795018a7e891ba9b3acfe.jpg,1280,720,hand,693,615,807,719
CARDS_COURTYARD_B_T_frame_0649_jpg.rf.b4922f808f04d2842539e89cbcab6ec4.jpg,1280,720,hand,575,386,746,487
CHESS_LIVINGROOM_T_H_frame_1479_jpg.rf.6d110d3ccf34250e49e5d3defb1b135a.jpg,1280,720,hand,664,299,838,477
CARDS_COURTYARD_H_S_frame_2533_jpg.rf.8040bab8b7655dc8f6327c892f11294b.jpg,1280,720,hand,184,590,447,719
JENGA_COURTYARD_T_S_frame_1806_jpg.rf.c084a515f03f79e40104650c5522b7e3.jpg,1280,720,hand,564,445,823,711
CHESS_OFFICE_T_H_frame_1250_jpg.rf.8f3a2fb43e95155d557c96e0a5db628c.jpg,1280,720,hand,532,152,642,241
000000028864.jpg,500,384,apple,237.38,156.59,370.04,334.13
JENGA_COURTYARD_S_T_frame_2498_jpg.rf.58540319bb09c5ceb2e92ce6bb472948.jpg,1280,720,hand,344,340,506,457
JENGA_LIVINGROOM_B_H_frame_2520_jpg.rf.4c951b0a90b62a7a5332592c16b39e01.jpg,1280,720,hand,655,340,804,444
JENGA_LIVINGROOM_S_T_frame_2047_jpg.rf.53dc1779cfa6f5e128cca323dd2141e6.jpg,1280,720,hand,580,633,868,718
CARDS_LIVINGROOM_B_T_frame_2006_jpg.rf.73e3e80a10e737057d7ac7ab4241b959.jpg,1280,720,hand,227,301,411,502
PUZZLE_OFFICE_T_S_frame_0804_jpg.rf.97b8b47e5e4bf0259ef5494ba8202fab.jpg,1280,720,hand,113,507,382,711
JENGA_COURTYARD_S_T_frame_0526_jpg.rf.70567ee00ddabb457314e7b8f6a019bf.jpg,1280,720,hand,327,635,459,718
CHESS_COURTYARD_S_H_frame_1018_jpg.rf.7434dc5ac08c1bbc8d0d4a75418ff718.jpg,1280,720,hand,502,219,685,336
CARDS_OFFICE_S_B_frame_0515_jpg.rf.13b4d45460eb82c6a7720eff4dc9e8a0.jpg,1280,720,hand,158,673,353,714
CHESS_OFFICE_B_S_frame_0530_jpg.rf.9e9e1b3783a378a6c970561ba11cc3d0.jpg,1280,720,hand,375,596,589,718
CARDS_OFFICE_S_B_frame_0821_jpg.rf.cfb8841ae9826a8184cf15d4048b6a63.jpg,1280,720,hand,535,237,664,386
JENGA_COURTYARD_H_B_frame_0957_jpg.rf.d360e67aa2af1ee48bc5f2ccf21f09b0.jpg,1280,720,hand,315,696,488,717
JENGA_LIVINGROOM_T_S_frame_1511_jpg.rf.ebe08b3c11718b9b139477000a7de6ee.jpg,1280,720,hand,480,190,748,378
000000000715.jpg,640,480,banana,238.81,243.61,301.02,322.84
CARDS_LIVINGROOM_H_S_frame_1680_jpg.rf.acb3306969da364e0067b6b44bba1537.jpg,1280,720,hand,671,427,844,563
CARDS_COURTYARD_H_S_frame_2134_jpg.rf.02ab97d94e80d076609aa73bc7ff357d.jpg,1280,720,hand,686,305,889,436
000000010784.jpg,640,423,banana,384.35,134.43,429.99,173.72
CHESS_LIVINGROOM_S_B_frame_1853_jpg.rf.b6d60e872a367471a4240b441893dbbd.jpg,1280,720,hand,522,267,767,407
CARDS_COURTYARD_T_B_frame_2586_jpg.rf.c8a385dc506988cb95e9a2dd572f1d48.jpg,1280,720,hand,522,231,722,333
JENGA_OFFICE_B_S_frame_0182_jpg.rf.75f7ac76e2274971caf550c251fd99e0.jpg,1280,720,hand,567,285,868,516
JENGA_LIVINGROOM_B_H_frame_1412_jpg.rf.f9cf40e213c74d74bb09dc59962357ed.jpg,1280,720,hand,331,1,427,59
CSV_1909.jpg,2048,1365,grape,1131.062272,423.00804,1310.419968,808.09911
CARDS_LIVINGROOM_T_B_frame_1970_jpg.rf.fa92c48a38ca4af7c435bacfd7edba27.jpg,1280,720,hand,519,459,826,696
JENGA_LIVINGROOM_H_B_frame_1204_jpg.rf.0205be6819e8fed84e9b39e6bc338019.jpg,1280,720,hand,740,460,936,590
PUZZLE_COURTYARD_T_H_frame_0661_jpg.rf.2a39953e84d2e37dfd5266e1d292bedf.jpg,1280,720,hand,448,6,637,174
CARDS_COURTYARD_S_H_frame_2332_jpg.rf.a68757b37f0ca38203e4a22090dc5d7f.jpg,1280,720,hand,561,235,764,371
SVB_1939.jpg,2048,1365,grape,587.0592,175.9485,785.1008,430.9305
CARDS_COURTYARD_S_H_frame_1435_jpg.rf.faee377b5d7931cc9a088bd202cc40a6.jpg,1280,720,hand,512,224,703,335
CARDS_OFFICE_H_T_frame_0634_jpg.rf.096a346aad401a1e51d6486c8ef194e5.jpg,1280,720,hand,671,297,818,396
PUZZLE_COURTYARD_H_T_frame_0361_jpg.rf.16a4d61c95fb7af87955be3c9501266c.jpg,1280,720,hand,1,26,154,158
JENGA_COURTYARD_S_T_frame_1390_jpg.rf.a04990c8215b60fd2372f6777fbb97fd.jpg,1280,720,hand,341,423,381,498
PUZZLE_LIVINGROOM_S_H_frame_2570_jpg.rf.ea5029ab4102fc51fedc41537d719cd9.jpg,1280,720,hand,499,354,675,527
PUZZLE_OFFICE_H_B_frame_0127_jpg.rf.59988e7450ea4bf4e560502531198ebd.jpg,1280,720,hand,829,220,992,381
JENGA_COURTYARD_H_B_frame_1920_jpg.rf.df03dafc5fe192109154e53ad964f019.jpg,1280,720,hand,604,85,736,173
CARDS_OFFICE_B_S_frame_0718_jpg.rf.f339dadcaabc4a141bea32b21d105c3b.jpg,1280,720,hand,411,696,469,718
JENGA_OFFICE_H_T_frame_1580_jpg.rf.1c9156ecc0589014e7607259007bfda6.jpg,1280,720,hand,760,370,891,701
CARDS_COURTYARD_T_B_frame_0276_jpg.rf.159f473547d98ce7073050202dcf8dfa.jpg,1280,720,hand,143,589,406,717
CHESS_LIVINGROOM_H_T_frame_2340_jpg.rf.79961dcff0210f3fbfabb09b245cca92.jpg,1280,720,hand,923,375,1112,491
CARDS_OFFICE_B_S_frame_0619_jpg.rf.e2e4ebc0559d15d1b24088014f71dae7.jpg,1280,720,hand,692,321,824,412
CARDS_COURTYARD_H_S_frame_1720_jpg.rf.cfd91025f3fa892e4148f3bed299669d.jpg,1280,720,hand,305,430,852,719
PUZZLE_LIVINGROOM_H_S_frame_0654_jpg.rf.83d67cab095de092d4f18985b8877678.jpg,1280,720,hand,112,332,440,503
CHESS_COURTYARD_T_B_frame_1686_jpg.rf.aac64d253f74474722beca57e182b4a5.jpg,1280,720,hand,209,674,419,718
JENGA_LIVINGROOM_S_T_frame_2500_jpg.rf.8e5f8c4c8df22e97c8df6cd4fd5e8d01.jpg,1280,720,hand,253,642,461,718
JENGA_LIVINGROOM_B_H_frame_1067_jpg.rf.ee0a860675d02f1cd537418f5b68a971.jpg,1280,720,hand,629,205,1061,496
PUZZLE_LIVINGROOM_T_B_frame_2416_jpg.rf.ff7e85a88dadb0c2c8cca7bc17ab2bc3.jpg,1280,720,hand,127,663,258,714
CARDS_OFFICE_T_H_frame_0834_jpg.rf.2411ec883c740bf91cd8dd1ec391a6c7.jpg,1280,720,hand,539,105,677,204
SVB_1930.jpg,2048,1365,grape,1358.22336,562.430505,1444.345856,755.962935
CARDS_LIVINGROOM_H_S_frame_1176_jpg.rf.b65a838f38849425eab73df4530a6620.jpg,1280,720,hand,561,452,731,588
000000018312.jpg,640,480,apple,184,80,337,373
PUZZLE_OFFICE_T_S_frame_0552_jpg.rf.285b0e09816a3a8df4181f0084d8aa7d.jpg,1280,720,hand,913,153,1118,334
PUZZLE_COURTYARD_S_B_frame_1076_jpg.rf.218661170138326244a94688961ad8f9.jpg,1280,720,hand,691,239,969,508
000000034104.jpg,640,480,apple,133.92,325.16,371.62,410.85
SVB_1942.jpg,2048,1365,grape,552.691712,439.9920525,643.160064,525.6990375
CSV_20180427_144507419.jpg,2048,1536,grape,214.016,1004.928,286.1056,1104.9216
JENGA_LIVINGROOM_S_T_frame_0920_jpg.rf.27b1b1e1a17b82d247cca26b3b3f8e8c.jpg,1280,720,hand,1,485,419,718
SVB_1936.jpg,2048,1365,grape,342.518784,578.229015,438.518784,654.062955
000000035395.jpg,375,500,orange,99.35,337.12,118.07,362.62
CARDS_COURTYARD_S_H_frame_1644_jpg.rf.b202243783800ff777e0d9d639a85d71.jpg,1280,720,hand,319,299,463,483
SVB_1942.jpg,2048,1365,grape,1199.012864,497.655795,1297.777664,613.380495
CARDS_OFFICE_H_T_frame_1998_jpg.rf.97c3ad6570d8cdb34c1061bdda33b907.jpg,1280,720,hand,575,452,999,717
PUZZLE_OFFICE_B_H_frame_1704_jpg.rf.f97bad86f53be57ee0fe9108460a2712.jpg,1280,720,hand,99,105,318,310
PUZZLE_OFFICE_B_H_frame_0793_jpg.rf.63c050320b7c2f6f0e2f00ab0c3d8f05.jpg,1280,720,hand,8,419,365,713
PUZZLE_COURTYARD_H_T_frame_0637_jpg.rf.a6dbb6fdf77e522791fcb1ccc114c217.jpg,1280,720,hand,138,264,302,511
PUZZLE_COURTYARD_H_T_frame_1863_jpg.rf.1e582ede16eab42a7ffe205948cbd8d9.jpg,1280,720,hand,299,597,551,717
JENGA_LIVINGROOM_S_T_frame_2352_jpg.rf.32af38125077a4ec01eff7e2520f8f35.jpg,1280,720,hand,560,247,726,359
CHESS_LIVINGROOM_T_H_frame_1449_jpg.rf.9ed1c201ace7953a581b3033aef34131.jpg,1280,720,hand,190,107,492,341
CARDS_LIVINGROOM_B_T_frame_0747_jpg.rf.fcde5d8a70587b5d4ad916439de7d226.jpg,1280,720,hand,319,360,573,623
PUZZLE_COURTYARD_T_H_frame_1171_jpg.rf.9f57576310d6b4ef38f48d4042b63af7.jpg,1280,720,hand,563,335,946,674
CHESS_LIVINGROOM_H_T_frame_1982_jpg.rf.e9cbfcc79b383c332a66dcc00929e770.jpg,1280,720,hand,919,373,1073,536
CARDS_OFFICE_S_B_frame_1543_jpg.rf.0d3630b6b37eb2f5ce4cd87cb6e9d173.jpg,1280,720,hand,561,304,704,406
CHESS_COURTYARD_S_H_frame_0087_jpg.rf.5f8f12ad67e1e96e05734c1d4bfb5722.jpg,1280,720,hand,143,167,340,291
JENGA_OFFICE_T_H_frame_1774_jpg.rf.6cde69b6fcdebbdf83d66e5a2afa6f4b.jpg,1280,720,hand,440,298,539,508
JENGA_OFFICE_T_H_frame_1036_jpg.rf.7ea2917948eff9118442a6cd43b29307.jpg,1280,720,hand,163,314,327,476
JENGA_COURTYARD_B_H_frame_0044_jpg.rf.c36006e995e1d2a51db6aabf9628e641.jpg,1280,720,hand,669,568,853,719
JENGA_LIVINGROOM_S_T_frame_1410_jpg.rf.f3f9dc3aeba2b696a62a5e73cdafecda.jpg,1280,720,hand,700,568,938,718
PUZZLE_OFFICE_B_H_frame_1412_jpg.rf.eca8eea99136add5051198a309f3b8ad.jpg,1280,720,hand,629,469,1045,713
CHESS_LIVINGROOM_S_B_frame_1541_jpg.rf.9a0a6c6a7b77380a09ef1175c2f06e19.jpg,1280,720,hand,689,91,919,238
CSV_1899.jpg,2048,1365,grape,208.0768,408.06675,335.0528,661.00125
CARDS_LIVINGROOM_T_B_frame_0554_jpg.rf.75aaf59594880c499da879920199fdb4.jpg,1280,720,hand,580,424,785,535
CSV_20180427_144548550.jpg,2048,1536,grape,1020.443648,295.110912,1165.206528,440.888064
JENGA_OFFICE_T_H_frame_1100_jpg.rf.e6c146eac2375a347dceace740eb07d6.jpg,1280,720,hand,623,379,743,508
JENGA_LIVINGROOM_T_S_frame_1745_jpg.rf.b82299211f4d348d88fe725bb1e2d5e1.jpg,1280,720,hand,37,170,490,523
CARDS_COURTYARD_B_T_frame_1470_jpg.rf.ab910a363eddd75658f838f0251aa629.jpg,1280,720,hand,536,325,675,485
CARDS_OFFICE_H_T_frame_0787_jpg.rf.006c0d9e1c02edcce14a8129f733653c.jpg,1280,720,hand,412,195,533,284
CHESS_LIVINGROOM_T_H_frame_2648_jpg.rf.0e41b2d951e54dd77d4160b201a85a4f.jpg,1280,720,hand,253,130,536,384
CHESS_COURTYARD_B_T_frame_1671_jpg.rf.0d31474d3c9ad6262c5ccb6194c9dade.jpg,1280,720,hand,568,304,740,417
CARDS_LIVINGROOM_T_B_frame_2319_jpg.rf.8d869a367b2c425ae0548190b36851ff.jpg,1280,720,hand,551,376,827,646
JENGA_LIVINGROOM_S_T_frame_0008_jpg.rf.6662fe7c1f553342bdb22e5feefa6e76.jpg,1280,720,hand,217,644,304,718
CARDS_OFFICE_B_S_frame_0718_jpg.rf.f339dadcaabc4a141bea32b21d105c3b.jpg,1280,720,hand,497,378,703,543
PUZZLE_LIVINGROOM_S_H_frame_0183_jpg.rf.09298ac6692f7932cc22e60e9bd058da.jpg,1280,720,hand,183,540,550,716
PUZZLE_COURTYARD_H_T_frame_1472_jpg.rf.63f8fe19d05e0955f836aafc80b3a297.jpg,1280,720,hand,381,185,525,334
